Transaction_Date,Transaction_Time,Customer_ID,Customer_Type,Transaction_Type,Transaction_Amount,Is_Fraudulent
2023-07-17,04:36:07,15500,Basic,Online,12.03,0
2023-05-25,15:29:38,31251,Standard,POS,85.35,0
2023-09-13,18:20:27,6650,Standard,Online,10.0,0
2023-12-07,19:17:46,24899,Standard,Online,201.89,0
2023-06-19,18:46:47,46110,Standard,POS,44.42,0
2023-08-29,22:18:41,30070,Standard,Online,20.81,0
2023-11-27,11:45:17,31526,Premium,Online,199.6,1
2023-07-22,11:49:33,18586,Standard,Online,34.5,0
2023-06-18,02:00:36,10511,Basic,Online,10.0,0
2023-06-30,13:26:29,2320,Premium,Online,726.59,0
2023-09-14,09:45:25,4322,Basic,Online,10.03,0
2023-08-24,13:49:25,11688,Basic,ATM,47.05,0
2023-01-25,18:31:00,47272,Premium,POS,377.65,0
2023-08-10,06:55:33,37376,Basic,Online,296.86,0
2023-06-18,15:07:29,42415,Premium,Online,17.86,0
2023-05-29,05:44:06,48946,Standard,POS,345.45,0
2023-09-16,18:42:22,18602,Premium,ATM,244.45,0
2023-10-15,10:04:17,44749,Premium,Online,1745.75,0
2023-05-13,08:03:32,36674,Basic,ATM,28.88,0
2023-09-30,19:50:03,29641,Standard,POS,24.83,0
2023-08-17,19:28:14,18737,Standard,Online,12.73,0
2023-12-26,12:51:43,15624,Basic,ATM,10.0,0
2023-10-17,14:26:35,32619,Basic,Online,10.0,0
2023-11-22,23:54:24,25736,Premium,Online,105.02,0
2023-01-13,22:02:22,29002,Premium,Online,579.66,0
2023-08-28,01:53:07,39816,Basic,Online,12.45,0
2023-03-04,20:44:41,25539,Basic,POS,10.0,0
2023-09-09,01:28:55,49660,Standard,Online,29.53,0
2023-06-21,00:31:31,6170,Premium,ATM,2675.5,0
2023-12-10,14:48:33,30300,Basic,Online,31.02,0
2023-09-28,21:10:02,42753,Premium,ATM,70.99,0
2023-12-17,18:18:48,13404,Standard,ATM,567.51,0
2023-12-13,19:27:24,8375,Standard,Online,11.85,0
2023-02-19,20:09:25,9335,Basic,Online,16.7,0
2023-01-25,21:11:00,16029,Standard,Online,92.08,0
2023-11-06,08:44:20,23864,Premium,ATM,15.57,0
2023-05-31,04:27:22,44211,Standard,Online,10.0,0
2023-01-01,13:19:27,32170,Premium,Online,29.18,0
2023-04-02,17:51:51,35914,Premium,Online,69.19,0
2023-12-09,01:02:53,44808,Basic,Online,10.0,0
2023-09-18,12:39:55,47334,Standard,Online,96.4,0
2023-10-22,12:40:10,23568,Standard,ATM,40.09,0
2023-11-19,03:23:29,40775,Standard,POS,37.89,0
2023-11-10,06:08:21,27371,Premium,Online,332.22,0
2023-10-16,06:40:34,11166,Standard,Online,65.16,0
2023-07-09,06:26:08,41700,Basic,Online,84.6,0
2023-09-12,13:03:13,39364,Standard,Online,245.95,0
2023-10-09,03:44:29,12327,Premium,Online,762.92,0
2023-08-02,23:37:20,20782,Standard,Online,75.24,0
2023-07-13,09:02:16,42578,Standard,Online,114.82,0
2023-05-07,01:16:50,21216,Standard,Online,216.73,0
2023-08-01,19:28:03,47753,Standard,Online,76.54,0
2023-01-12,03:40:13,14571,Standard,Online,22.4,0
2023-12-30,16:48:07,13048,Basic,ATM,10.0,0
2023-05-21,12:46:49,22964,Standard,Online,49.25,0
2023-05-25,12:00:54,19030,Standard,Online,11.24,0
2023-01-13,01:39:08,44570,Premium,ATM,387.18,0
2023-07-23,10:48:01,47747,Standard,Online,286.1,0
2023-03-02,07:39:21,30069,Premium,Online,29.77,0
2023-01-27,12:00:38,25458,Standard,Online,80.49,1
2023-06-17,14:53:05,20795,Basic,Online,10.0,0
2023-04-05,19:32:40,38652,Premium,Online,289.82,0
2023-07-01,18:26:39,5858,Standard,Online,53.4,0
2023-04-02,16:04:51,2699,Standard,Online,18.52,0
2023-02-07,11:48:04,18781,Premium,Online,810.51,0
2023-09-25,04:07:16,9967,Basic,Online,20.76,0
2023-02-08,08:43:43,46264,Basic,ATM,35.61,0
2023-12-10,03:58:05,42289,Basic,Online,48.17,0
2023-01-20,20:37:34,6281,Standard,Online,163.1,0
2023-11-04,08:11:59,36428,Standard,Online,42.7,0
2023-11-06,05:52:25,22132,Basic,POS,44.42,0
2023-04-08,18:18:02,38442,Basic,Online,10.0,0
2023-04-15,23:09:15,49406,Basic,Online,20.73,0
2023-11-16,22:00:53,6835,Premium,Online,3795.84,0
2023-12-27,11:48:15,5945,Premium,Online,6617.59,1
2023-02-24,06:56:48,19784,Premium,Online,2361.38,0
2023-12-19,20:38:09,40234,Premium,Online,120.03,0
2023-12-23,20:53:06,35528,Standard,ATM,130.67,0
2023-01-05,16:38:00,21087,Basic,Online,15.58,0
2023-06-19,18:06:46,32738,Basic,Online,37.78,0
2023-12-12,15:33:01,33064,Basic,Online,19.27,0
2023-08-21,00:56:58,47728,Basic,ATM,12.23,0
2023-08-18,15:35:53,1334,Standard,Online,26.71,0
2023-09-11,02:15:06,31440,Basic,POS,12.13,0
2023-12-02,18:59:03,13706,Standard,Online,161.52,0
2023-07-04,15:22:30,40281,Standard,Online,102.71,0
2023-07-27,03:45:35,12505,Basic,Online,32.21,0
2023-01-13,23:58:03,17463,Standard,ATM,53.63,0
2023-07-21,04:35:18,10768,Premium,Online,313.18,0
2023-01-12,22:11:41,7600,Premium,POS,16.73,0
2023-04-09,17:03:50,10688,Standard,ATM,22.94,0
2023-01-22,20:26:20,5309,Premium,POS,332.29,0
2023-09-30,04:37:58,31618,Standard,Online,10.0,0
2023-06-15,15:47:23,32063,Standard,ATM,194.78,0
2023-07-01,01:20:44,7281,Standard,Online,167.88,0
2023-08-21,03:48:18,5297,Basic,Online,22.18,0
2023-06-19,11:30:53,44379,Premium,Online,1946.35,0
2023-08-22,11:28:49,24058,Standard,ATM,69.07,0
2023-12-24,15:17:59,6672,Basic,Online,24.92,0
2023-09-16,17:01:31,32658,Basic,POS,10.81,0
2023-04-20,18:15:25,4341,Standard,Online,117.98,0
2023-07-02,16:41:36,7952,Basic,Online,33.34,1
2023-09-14,23:53:51,25354,Premium,Online,292.02,0
2023-06-02,02:53:37,45511,Standard,Online,140.35,0
2023-07-16,18:19:21,41822,Standard,ATM,56.4,0
2023-09-22,08:57:06,32136,Premium,POS,310.62,0
2023-07-24,17:23:16,16898,Standard,Online,150.59,0
2023-06-26,02:22:20,10565,Premium,Online,2668.96,0
2023-05-14,19:33:09,48966,Standard,POS,166.51,0
2023-07-04,00:47:28,43790,Standard,Online,140.9,0
2023-12-23,17:43:47,10995,Basic,Online,10.0,0
2023-02-11,13:14:20,6966,Premium,Online,838.71,0
2023-09-24,02:58:22,39085,Basic,Online,12.41,0
2023-09-21,07:34:18,27991,Standard,Online,139.0,0
2023-01-08,07:19:06,21525,Standard,ATM,10.0,0
2023-06-08,12:18:43,20422,Premium,Online,758.22,0
2023-05-05,03:10:21,2591,Standard,Online,16.47,0
2023-10-25,21:37:37,17549,Standard,Online,43.89,0
2023-12-18,17:51:33,9254,Standard,POS,35.11,0
2023-12-25,09:59:49,4455,Standard,Online,269.76,0
2023-02-01,05:38:25,36869,Standard,POS,172.76,0
2023-12-03,19:20:11,38845,Standard,POS,20.33,0
2023-03-02,02:00:59,23907,Premium,POS,4243.29,0
2023-05-15,19:06:49,22877,Premium,POS,754.59,0
2023-11-17,22:27:33,36247,Standard,Online,50.17,0
2023-06-09,15:16:10,2055,Standard,Online,204.98,0
2023-09-18,17:02:27,18185,Standard,Online,355.49,0
2023-06-29,08:28:42,6106,Standard,POS,972.18,0
2023-10-16,03:21:17,49016,Premium,POS,490.26,0
2023-04-15,19:40:46,8754,Premium,Online,1270.46,0
2023-08-06,13:36:49,47427,Standard,Online,161.48,0
2023-08-16,16:48:20,41793,Standard,ATM,260.37,0
2023-06-18,02:27:35,7977,Premium,Online,353.4,0
2023-10-30,01:03:56,39357,Premium,ATM,409.58,0
2023-09-05,17:57:11,49845,Premium,POS,1486.5,0
2023-06-24,18:43:33,39540,Basic,Online,64.8,0
2023-04-20,17:42:10,2810,Standard,POS,56.39,0
2023-11-12,03:18:28,38645,Standard,Online,30.91,0
2023-05-19,15:49:43,9523,Standard,Online,51.65,0
2023-01-17,03:16:36,10498,Standard,ATM,93.39,0
2023-07-23,16:57:20,28625,Standard,Online,66.88,0
2023-09-16,10:28:53,38551,Standard,Online,56.23,0
2023-10-11,03:54:51,16508,Basic,POS,17.5,0
2023-06-02,04:07:16,7094,Premium,Online,306.21,0
2023-06-28,23:27:07,5512,Standard,Online,240.48,0
2023-09-19,07:22:11,16300,Standard,Online,229.66,0
2023-02-26,02:41:18,7583,Premium,Online,186.99,0
2023-03-26,04:05:09,1508,Standard,Online,125.2,0
2023-02-28,02:56:00,30812,Premium,ATM,215.85,0
2023-07-16,01:54:37,30437,Premium,ATM,188.82,0
2023-03-29,15:30:21,14654,Basic,Online,10.96,1
2023-09-05,14:37:21,37848,Premium,Online,1193.84,0
2023-10-22,16:46:15,6786,Premium,POS,55.85,0
2023-08-05,04:05:44,33222,Basic,Online,10.0,0
2023-06-30,15:25:00,43680,Standard,ATM,10.0,0
2023-04-20,16:30:47,35404,Basic,ATM,11.2,1
2023-02-23,05:41:10,21991,Premium,ATM,3960.09,0
2023-07-17,01:50:24,43600,Standard,ATM,49.59,0
2023-05-21,06:47:16,24496,Basic,Online,10.0,0
2023-08-05,22:51:26,38088,Standard,Online,90.59,0
2023-04-02,07:21:53,24714,Standard,Online,159.4,0
2023-01-17,20:02:18,41293,Standard,ATM,14.45,0
2023-02-20,21:10:00,39557,Standard,ATM,101.08,0
2023-07-29,00:35:36,44617,Basic,ATM,25.49,0
2023-11-12,20:15:35,12782,Standard,POS,109.82,0
2023-11-24,00:39:50,12600,Standard,Online,84.48,0
2023-05-03,07:26:31,10401,Standard,Online,10.0,0
2023-06-16,13:06:05,6067,Premium,ATM,415.97,0
2023-04-13,14:52:58,49741,Standard,Online,418.53,0
2023-10-15,07:46:10,25972,Basic,POS,10.0,0
2023-02-15,04:06:23,28742,Standard,POS,95.14,0
2023-03-02,10:42:56,15832,Basic,Online,20.05,0
2023-11-09,20:19:21,22681,Standard,ATM,28.75,0
2023-03-24,15:53:20,25562,Standard,ATM,10.0,0
2023-10-19,20:25:29,33189,Standard,POS,149.46,0
2023-06-24,08:50:49,24578,Standard,ATM,21.97,0
2023-06-12,13:05:48,4058,Standard,Online,222.96,0
2023-12-03,19:04:52,15031,Standard,POS,11.24,0
2023-10-22,04:40:52,47409,Basic,ATM,33.48,0
2023-09-04,14:07:00,6410,Basic,Online,27.93,0
2023-12-02,20:57:56,35954,Basic,POS,17.16,1
2023-06-10,23:06:37,49462,Premium,Online,48.79,0
2023-08-13,01:38:09,26229,Basic,ATM,45.89,0
2023-01-31,04:08:57,22162,Standard,POS,15.43,0
2023-05-25,16:29:17,10780,Standard,ATM,39.96,0
2023-04-09,05:40:58,31541,Standard,Online,258.07,0
2023-09-24,21:42:39,46531,Basic,Online,10.0,0
2023-11-01,11:08:58,41450,Basic,Online,48.82,0
2023-07-17,17:37:05,27197,Basic,Online,29.74,0
2023-08-11,09:00:14,45211,Basic,POS,68.82,0
2023-11-03,13:12:32,14054,Premium,POS,898.63,0
2023-08-13,02:10:52,14354,Premium,Online,417.37,0
2023-07-27,02:39:15,25399,Premium,ATM,41.68,0
2023-09-09,09:33:37,21478,Basic,ATM,10.0,0
2023-10-04,12:54:59,6807,Premium,Online,967.6,0
2023-05-11,04:33:58,10251,Standard,Online,28.53,0
2023-12-28,21:27:08,39425,Premium,Online,4607.23,0
2023-12-08,16:48:24,22145,Basic,Online,82.77,1
2023-05-01,23:50:06,24223,Standard,Online,53.39,0
2023-10-27,16:38:24,20298,Basic,Online,13.01,1
2023-11-05,09:13:28,6350,Standard,POS,62.79,0
2023-10-12,14:59:22,32510,Premium,ATM,2327.05,0
2023-03-06,18:44:32,47177,Standard,ATM,60.46,0
2023-08-17,22:01:03,30436,Basic,ATM,48.2,0
2023-01-24,08:27:14,46321,Premium,POS,4604.7,0
2023-01-20,20:20:27,29721,Standard,Online,29.58,0
2023-05-29,08:16:31,48919,Standard,POS,10.0,0
2023-09-15,00:42:24,43917,Standard,POS,24.43,1
2023-01-13,06:56:00,10374,Standard,Online,16.75,0
2023-01-30,03:52:41,13409,Premium,POS,2035.85,0
2023-08-29,20:59:23,25885,Premium,Online,602.87,0
2023-01-09,15:55:02,28610,Basic,ATM,34.41,0
2023-06-06,14:51:49,42719,Premium,POS,378.15,0
2023-12-30,18:38:32,21119,Premium,Online,1950.29,0
2023-01-10,12:36:22,9616,Basic,Online,11.38,0
2023-01-17,12:09:58,4813,Standard,Online,61.15,0
2023-05-31,12:26:14,45453,Premium,Online,297.32,0
2023-07-22,09:29:11,18121,Basic,POS,12.96,0
2023-07-08,05:11:38,8256,Premium,Online,2556.47,0
2023-10-06,03:27:13,5805,Standard,Online,20.94,0
2023-03-29,01:51:09,17315,Standard,Online,48.4,0
2023-04-21,05:52:20,15559,Standard,Online,10.0,0
2023-12-09,04:22:54,19687,Standard,Online,161.12,0
2023-07-22,16:06:10,14365,Premium,Online,3988.41,0
2023-02-06,12:06:23,22558,Basic,Online,30.61,0
2023-09-05,05:28:29,30181,Basic,Online,10.0,0
2023-12-04,05:55:07,32542,Standard,Online,10.0,0
2023-05-11,14:39:03,28050,Standard,ATM,206.97,0
2023-07-02,12:32:21,40977,Premium,Online,112.19,0
2023-12-05,17:11:39,21345,Premium,Online,1073.28,0
2023-12-08,03:59:44,3221,Premium,POS,1429.44,0
2023-02-13,14:52:05,45764,Standard,Online,16.23,0
2023-03-31,21:31:24,25646,Premium,POS,2164.96,0
2023-06-05,13:21:25,34874,Basic,POS,10.0,0
2023-06-29,00:52:03,4021,Standard,ATM,66.26,0
2023-07-21,21:52:16,28332,Basic,ATM,20.67,0
2023-04-13,08:35:04,37686,Standard,ATM,22.65,0
2023-04-07,05:07:03,35671,Basic,Online,10.0,1
2023-06-18,09:07:29,10004,Standard,Online,13.69,0
2023-11-20,01:10:14,28722,Basic,ATM,13.18,0
2023-07-07,17:00:44,23624,Standard,ATM,13.83,0
2023-09-22,20:52:36,30176,Premium,POS,34.38,1
2023-03-11,02:16:43,38850,Standard,Online,43.59,0
2023-04-24,02:28:13,19348,Basic,Online,41.18,0
2023-09-22,17:34:45,20049,Standard,Online,81.66,0
2023-08-29,22:15:40,41791,Premium,ATM,1465.59,0
2023-06-14,18:21:44,32826,Basic,Online,18.25,0
2023-12-02,01:44:00,15852,Premium,ATM,2332.8,0
2023-10-20,10:41:39,27996,Standard,Online,180.17,0
2023-08-02,20:38:25,23108,Premium,Online,54.13,0
2023-11-22,22:16:23,12879,Standard,ATM,139.67,0
2023-04-11,18:01:20,43088,Premium,POS,478.03,0
2023-07-27,15:30:32,37606,Premium,POS,4489.31,0
2023-11-02,13:51:39,10458,Basic,ATM,10.0,1
2023-05-25,03:15:55,43013,Standard,Online,1978.32,1
2023-04-14,20:24:49,27238,Basic,ATM,27.18,0
2023-01-18,22:50:56,30099,Basic,Online,10.0,0
2023-10-28,13:24:54,2659,Standard,POS,70.4,0
2023-08-21,10:41:02,46202,Standard,POS,34.23,0
2023-01-11,05:04:51,21550,Standard,Online,108.36,0
2023-12-11,09:49:33,40528,Premium,Online,4866.87,0
2023-08-07,17:20:32,37135,Premium,Online,58.57,0
2023-11-26,09:37:23,5041,Premium,Online,1444.67,0
2023-05-08,21:33:37,13559,Standard,ATM,975.94,0
2023-06-23,06:00:47,31280,Premium,Online,253.94,0
2023-01-14,07:24:03,41113,Premium,Online,790.52,0
2023-09-01,14:51:55,22106,Standard,Online,165.39,0
2023-03-28,10:00:27,12029,Premium,Online,44.87,0
2023-08-16,21:03:43,39654,Standard,Online,26.3,0
2023-09-23,22:57:36,42098,Premium,Online,222.03,0
2023-11-18,00:08:34,41741,Basic,Online,32.62,0
2023-06-28,17:13:34,29269,Standard,ATM,48.61,0
2023-04-25,14:13:13,16665,Standard,Online,79.33,0
2023-02-05,11:22:30,26065,Standard,POS,66.56,0
2023-06-08,08:55:17,41318,Standard,POS,279.24,0
2023-08-30,01:19:16,17848,Standard,ATM,30.27,0
2023-11-25,16:38:40,22998,Premium,Online,6511.44,0
2023-12-29,22:57:23,17172,Basic,Online,10.0,0
2023-06-14,04:45:05,18455,Premium,ATM,135.79,1
2023-01-28,07:15:56,34994,Standard,Online,64.11,0
2023-11-28,22:29:39,19345,Standard,Online,169.74,0
2023-02-21,06:31:39,8330,Premium,POS,780.65,0
2023-10-06,12:43:45,11760,Standard,Online,13.38,0
2023-06-26,15:49:56,16573,Standard,POS,13.07,0
2023-11-19,09:07:08,15590,Premium,Online,1950.37,0
2023-11-14,11:01:46,42649,Standard,Online,108.25,0
2023-12-07,11:36:54,31487,Premium,ATM,45.38,0
2023-01-04,02:00:11,48004,Standard,ATM,19.39,0
2023-10-17,03:54:03,34290,Standard,POS,13.71,0
2023-08-24,05:24:49,48468,Basic,ATM,10.0,1
2023-10-27,19:43:24,35144,Standard,Online,32.94,1
2023-04-09,13:49:58,32034,Standard,Online,105.21,0
2023-10-10,16:35:03,41121,Premium,POS,133.02,0
2023-01-03,11:50:40,25674,Standard,POS,23.93,0
2023-06-20,17:26:29,38009,Standard,Online,76.07,0
2023-01-25,14:08:38,28114,Basic,Online,18.33,0
2023-06-05,06:17:14,41942,Standard,Online,11.33,0
2023-01-16,14:18:09,31068,Basic,Online,16.34,0
2023-04-29,15:55:02,43475,Basic,Online,10.62,0
2023-07-12,14:33:47,40078,Premium,Online,97.79,0
2023-12-19,15:40:29,39402,Standard,Online,32.51,0
2023-09-15,05:39:25,12312,Standard,POS,18.1,0
2023-01-06,01:58:02,25360,Basic,Online,12.69,0
2023-06-05,12:24:59,30980,Premium,Online,727.82,0
2023-10-21,17:06:34,31176,Standard,ATM,17.25,0
2023-01-01,21:27:04,20395,Standard,POS,59.6,0
2023-01-24,22:46:06,39910,Standard,Online,127.9,0
2023-04-14,18:15:51,39481,Premium,Online,6185.03,0
2023-07-01,18:27:15,16998,Standard,Online,14.63,0
2023-06-11,05:38:23,5099,Premium,ATM,285.05,0
2023-04-26,01:35:14,45322,Standard,POS,114.71,0
2023-12-21,22:54:55,30548,Standard,Online,142.71,0
2023-11-16,05:19:13,6991,Basic,ATM,12.93,1
2023-05-22,15:19:27,16237,Premium,POS,2998.07,0
2023-04-12,17:44:10,14411,Standard,POS,470.38,0
2023-11-20,10:39:49,1258,Premium,Online,588.97,0
2023-07-16,00:53:12,8570,Standard,Online,11.16,0
2023-01-18,05:49:03,35216,Premium,POS,1829.11,0
2023-09-16,12:20:38,43316,Standard,POS,10.07,0
2023-05-01,21:34:23,3352,Standard,ATM,935.95,0
2023-08-08,22:26:32,40235,Premium,Online,484.5,0
2023-01-17,16:02:45,42021,Standard,Online,43.09,0
2023-05-07,17:33:28,43299,Standard,POS,16.94,0
2023-06-06,13:05:18,32449,Standard,ATM,34.99,0
2023-08-06,11:53:52,23099,Standard,Online,10.0,0
2023-03-10,13:38:11,17251,Premium,POS,1625.25,1
2023-12-29,03:11:25,21383,Standard,Online,90.51,0
2023-05-07,11:02:05,18758,Standard,Online,57.05,0
2023-01-16,21:48:44,39083,Standard,Online,287.49,0
2023-12-08,23:27:22,44582,Standard,Online,39.15,0
2023-11-18,05:27:25,40099,Premium,POS,1760.47,0
2023-02-07,13:10:27,43352,Standard,Online,19.53,0
2023-02-24,15:24:07,7898,Standard,Online,67.44,0
2023-11-22,19:53:34,46570,Premium,Online,404.14,0
2023-06-17,17:34:16,43278,Standard,Online,96.08,0
2023-10-17,22:27:01,16224,Standard,Online,10.0,0
2023-05-05,10:44:14,19691,Premium,Online,218.96,0
2023-12-02,05:17:39,25562,Premium,Online,117.39,0
2023-01-01,16:27:06,37051,Standard,POS,34.7,0
2023-09-20,09:16:29,38117,Premium,POS,84.37,0
2023-12-01,13:26:17,26213,Basic,ATM,10.0,0
2023-09-14,23:32:57,11935,Standard,ATM,40.5,1
2023-03-22,16:22:48,44125,Premium,POS,336.3,0
2023-11-03,06:59:20,18844,Standard,ATM,41.5,0
2023-01-31,08:26:51,40860,Standard,Online,23.8,0
2023-05-23,06:05:31,6117,Standard,Online,30.83,0
2023-08-06,09:23:50,28900,Standard,ATM,62.37,0
2023-11-09,10:19:25,6869,Standard,Online,1708.33,0
2023-07-24,18:12:54,10355,Premium,Online,1317.64,0
2023-01-04,17:11:34,13877,Premium,Online,192.71,0
2023-12-25,19:16:18,6858,Premium,Online,1092.02,0
2023-02-19,05:01:14,34144,Premium,Online,166.23,0
2023-03-05,16:28:26,9182,Standard,POS,118.64,0
2023-10-16,13:17:57,30237,Premium,Online,185.11,0
2023-08-28,15:08:25,19504,Standard,Online,186.24,0
2023-03-21,15:27:19,47132,Premium,ATM,227.58,0
2023-12-25,23:01:24,42155,Basic,Online,29.88,0
2023-06-21,00:01:17,13677,Basic,Online,19.89,0
2023-09-02,04:25:28,13084,Premium,POS,960.18,0
2023-04-07,21:04:28,35384,Basic,Online,54.2,0
2023-10-06,17:10:35,26242,Standard,Online,427.95,0
2023-05-21,01:12:52,20335,Basic,POS,12.47,0
2023-10-04,22:26:24,23086,Standard,Online,28.96,0
2023-01-17,21:08:51,23530,Premium,Online,833.21,0
2023-03-22,21:34:31,15530,Standard,Online,20.03,0
2023-07-12,13:27:46,46283,Basic,POS,13.34,0
2023-01-28,08:20:23,15893,Basic,Online,13.57,0
2023-05-29,07:40:10,47628,Standard,Online,22.2,0
2023-01-21,00:48:16,8459,Standard,Online,101.81,0
2023-06-15,23:17:28,2695,Standard,Online,123.49,0
2023-06-07,23:29:04,12011,Premium,Online,666.97,0
2023-08-25,21:46:01,17019,Basic,POS,10.0,0
2023-03-25,11:19:44,14923,Basic,Online,10.0,0
2023-03-20,02:07:50,23154,Standard,Online,13.22,0
2023-01-30,10:07:39,15164,Premium,Online,335.49,0
2023-11-20,23:33:40,45085,Premium,Online,371.07,0
2023-11-24,09:57:12,21486,Standard,ATM,21.06,0
2023-07-19,06:38:01,22162,Standard,ATM,17.78,0
2023-03-17,05:05:18,22055,Premium,Online,769.52,0
2023-07-01,09:06:39,36743,Standard,Online,12.06,0
2023-08-23,01:42:04,8792,Basic,Online,12.81,0
2023-09-11,13:30:10,12882,Standard,ATM,50.24,0
2023-02-26,04:05:23,46243,Premium,Online,444.14,0
2023-01-08,05:31:21,21484,Basic,Online,101.47,0
2023-08-05,11:12:03,16290,Premium,POS,497.36,0
2023-10-06,14:20:01,28414,Standard,POS,379.35,0
2023-12-04,12:44:07,37233,Premium,ATM,50.44,0
2023-03-17,15:57:10,15801,Premium,ATM,300.1,0
2023-10-19,05:55:26,25842,Premium,Online,402.97,0
2023-06-29,06:49:31,13108,Basic,Online,65.12,0
2023-08-13,00:03:13,49817,Standard,ATM,297.14,0
2023-10-12,09:17:03,8909,Basic,ATM,10.0,0
2023-05-03,04:21:56,2336,Basic,Online,51.35,0
2023-02-05,07:07:32,36616,Premium,Online,139.87,0
2023-04-16,08:29:21,37390,Standard,ATM,19.17,0
2023-01-31,06:40:11,10488,Basic,Online,13.47,0
2023-10-22,09:46:32,42943,Standard,Online,61.69,0
2023-05-04,04:16:25,17737,Premium,Online,70.9,0
2023-10-20,19:44:01,18141,Standard,Online,83.93,0
2023-06-19,09:30:42,30528,Premium,ATM,724.93,0
2023-05-13,00:10:07,1479,Standard,Online,50.86,0
2023-05-20,10:33:26,38396,Standard,ATM,47.83,0
2023-10-08,12:40:05,47334,Standard,ATM,188.08,0
2023-05-25,04:56:25,19019,Premium,Online,4901.01,0
2023-01-10,17:59:54,7413,Standard,Online,16.54,0
2023-09-21,00:34:59,12343,Basic,Online,38.78,0
2023-08-14,19:10:19,38994,Premium,Online,647.15,0
2023-08-02,04:46:43,20520,Standard,Online,112.11,0
2023-11-09,10:15:05,37416,Standard,POS,14.95,0
2023-06-17,21:01:50,44323,Standard,Online,46.99,0
2023-01-24,18:29:21,45527,Basic,Online,25.36,0
2023-05-03,06:10:10,11525,Standard,Online,64.96,0
2023-03-08,10:25:44,36547,Standard,Online,142.54,0
2023-12-22,03:13:45,1411,Standard,Online,23.77,0
2023-04-01,14:56:55,32398,Premium,Online,6240.52,0
2023-10-14,20:56:57,37638,Standard,Online,510.52,0
2023-12-30,23:35:50,37284,Standard,ATM,32.3,0
2023-04-18,13:52:27,4336,Premium,ATM,66.01,0
2023-05-10,05:29:01,8602,Standard,ATM,34.96,1
2023-09-25,10:17:12,3466,Basic,Online,25.73,0
2023-03-01,02:28:24,5846,Standard,Online,42.02,0
2023-04-08,13:17:56,35027,Standard,ATM,145.59,0
2023-09-03,06:58:56,24153,Basic,Online,27.84,0
2023-02-06,01:47:43,49218,Premium,Online,2318.28,0
2023-02-15,12:26:37,35723,Premium,Online,629.03,0
2023-01-01,23:01:11,7028,Premium,POS,396.42,0
2023-12-20,05:07:20,37454,Standard,Online,13.46,0
2023-09-14,09:24:15,27706,Premium,ATM,392.43,0
2023-07-31,14:06:43,39658,Premium,Online,58.67,0
2023-12-16,11:19:06,48841,Basic,POS,38.77,0
2023-10-05,11:05:05,15591,Basic,Online,21.66,0
2023-03-22,20:09:42,11887,Basic,ATM,10.0,0
2023-04-04,17:51:56,21440,Basic,Online,19.61,0
2023-07-21,10:14:43,34174,Standard,Online,81.6,0
2023-11-06,05:42:44,19837,Premium,POS,2239.92,0
2023-09-28,08:41:57,37481,Basic,Online,10.0,0
2023-03-12,14:38:11,6188,Standard,Online,15.39,1
2023-07-20,01:45:46,38239,Standard,Online,49.09,0
2023-10-30,05:56:09,11505,Standard,ATM,13.03,0
2023-07-21,10:37:26,28423,Basic,ATM,10.0,0
2023-11-28,23:55:53,34393,Standard,Online,20.94,0
2023-12-24,05:37:11,1904,Standard,Online,154.73,0
2023-09-28,01:49:31,2556,Standard,Online,59.94,0
2023-03-29,06:48:48,41803,Premium,Online,290.6,0
2023-05-19,02:09:01,3847,Standard,Online,58.26,0
2023-04-04,08:04:06,42443,Standard,POS,10.0,0
2023-10-08,12:40:09,9957,Premium,Online,780.65,0
2023-02-04,22:37:11,33846,Standard,Online,84.32,0
2023-03-17,15:43:35,14336,Premium,Online,741.44,0
2023-02-19,12:19:15,42717,Standard,Online,42.83,0
2023-09-05,10:27:57,37716,Standard,POS,81.14,0
2023-11-16,11:55:52,44051,Standard,ATM,62.27,0
2023-11-11,01:34:20,24249,Premium,Online,139.08,0
2023-12-12,11:57:09,31496,Premium,Online,37.0,0
2023-10-25,03:24:51,8079,Standard,Online,45.77,0
2023-11-22,00:30:44,20432,Premium,POS,20.85,1
2023-06-17,03:57:05,44211,Premium,POS,792.92,0
2023-02-10,10:38:22,38038,Premium,Online,1281.64,0
2023-02-05,13:36:31,47491,Premium,ATM,1100.85,0
2023-01-01,18:56:57,7609,Standard,ATM,67.01,0
2023-07-15,17:03:26,30069,Standard,ATM,15.16,0
2023-02-12,05:26:10,35718,Standard,Online,36.21,0
